Timestamp,Cloud Size (px)
2025-03-24T00:28:35,16589.0
2025-03-24T00:28:35,16276.0
2025-03-24T00:28:35,16224.0
2025-03-24T00:28:35,16120.0
2025-03-24T00:28:35,15288.0
2025-03-24T00:28:35,15392.0
2025-03-24T00:28:35,16172.0
2025-03-24T00:28:35,16224.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15964.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15184.0
2025-03-24T00:28:36,15392.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15340.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15392.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,15236.0
2025-03-24T00:28:36,15236.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,7852.0
2025-03-24T00:28:36,15288.0
2025-03-24T00:28:36,16068.0
2025-03-24T00:28:36,15964.0
2025-03-24T00:28:36,16068.0
2025-03-24T00:28:36,8580.0
2025-03-24T00:28:36,7701.0
2025-03-24T00:28:36,8528.0
2025-03-24T00:28:36,7599.0
2025-03-24T00:28:36,7650.0
2025-03-24T00:28:36,7752.0
2025-03-24T00:28:36,7852.0
2025-03-24T00:28:36,7701.0
2025-03-24T00:28:37,7803.0
2025-03-24T00:28:37,7800.0
2025-03-24T00:28:37,7905.0
2025-03-24T00:28:37,8568.0
2025-03-24T00:28:37,8568.0
2025-03-24T00:28:37,8580.0
2025-03-24T00:28:37,15496.0
2025-03-24T00:28:37,8262.0
2025-03-24T00:28:37,15096.0
2025-03-24T00:28:37,15045.0
2025-03-24T00:28:37,15147.0
2025-03-24T00:28:37,15096.0
2025-03-24T00:28:37,8372.0
2025-03-24T00:28:37,15392.0
2025-03-24T00:28:37,8736.0
2025-03-24T00:28:37,8415.0
2025-03-24T00:28:37,14994.0
2025-03-24T00:28:37,15340.0
2025-03-24T00:28:37,8364.0
2025-03-24T00:28:37,15147.0
2025-03-24T00:28:37,8424.0
2025-03-24T00:28:37,15756.0
2025-03-24T00:28:37,8216.0
2025-03-24T00:28:37,8772.0
2025-03-24T00:28:37,9256.0
2025-03-24T00:28:37,13676.0
2025-03-24T00:28:37,11118.0
2025-03-24T00:28:37,15147.0
2025-03-24T00:28:37,14790.0
2025-03-24T00:28:37,14450.0
2025-03-24T00:28:38,15147.0
2025-03-24T00:28:38,14892.0
2025-03-24T00:28:38,15340.0
2025-03-24T00:28:38,15444.0
2025-03-24T00:28:38,15340.0
2025-03-24T00:28:38,13780.0
2025-03-24T00:28:38,15392.0
2025-03-24T00:28:38,15147.0
2025-03-24T00:28:38,15392.0
2025-03-24T00:28:38,15808.0
2025-03-24T00:28:38,15496.0
2025-03-24T00:28:38,15444.0
2025-03-24T00:28:38,15444.0
2025-03-24T00:28:38,16276.0
2025-03-24T00:28:38,16006.0
2025-03-24T00:28:38,15741.0
2025-03-24T00:28:38,16224.0
2025-03-24T00:28:38,15704.0
2025-03-24T00:28:38,16483.0
2025-03-24T00:28:38,16430.0
2025-03-24T00:28:38,16483.0
2025-03-24T00:28:38,15794.0
2025-03-24T00:28:38,16120.0
2025-03-24T00:28:38,16377.0
2025-03-24T00:28:38,16430.0
2025-03-24T00:28:38,16377.0
2025-03-24T00:28:38,16324.0
2025-03-24T00:28:38,16112.0
2025-03-24T00:28:38,16016.0
2025-03-24T00:28:38,16377.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16120.0
2025-03-24T00:28:39,16642.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16271.0
2025-03-24T00:28:39,16324.0
2025-03-24T00:28:39,16324.0
2025-03-24T00:28:39,16377.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16324.0
2025-03-24T00:28:39,16324.0
2025-03-24T00:28:39,16271.0
2025-03-24T00:28:39,16218.0
2025-03-24T00:28:39,16483.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,16224.0
2025-03-24T00:28:39,16328.0
2025-03-24T00:28:39,16483.0
2025-03-24T00:28:39,16801.0
2025-03-24T00:28:39,16536.0
2025-03-24T00:28:39,16536.0
2025-03-24T00:28:39,16642.0
2025-03-24T00:28:39,16854.0
2025-03-24T00:28:39,16328.0
2025-03-24T00:28:39,16430.0
2025-03-24T00:28:39,17596.0
2025-03-24T00:28:40,16224.0
2025-03-24T00:28:40,17212.0
2025-03-24T00:28:40,16900.0
2025-03-24T00:28:40,16744.0
2025-03-24T00:28:40,17278.0
2025-03-24T00:28:40,17543.0
2025-03-24T00:28:40,17543.0
2025-03-24T00:28:40,17056.0
2025-03-24T00:28:40,17702.0
2025-03-24T00:28:40,17596.0
2025-03-24T00:28:40,17596.0
2025-03-24T00:28:40,17004.0
2025-03-24T00:28:40,17524.0
2025-03-24T00:28:40,17437.0
2025-03-24T00:28:40,17004.0
2025-03-24T00:28:40,17576.0
2025-03-24T00:28:40,17316.0
2025-03-24T00:28:40,17316.0
2025-03-24T00:28:40,17628.0
2025-03-24T00:28:40,17628.0
2025-03-24T00:28:40,17420.0
2025-03-24T00:28:40,17472.0
2025-03-24T00:28:40,16907.0
2025-03-24T00:28:40,17368.0
2025-03-24T00:28:40,17264.0
2025-03-24T00:28:40,17472.0
2025-03-24T00:28:40,17472.0
2025-03-24T00:28:40,17108.0
2025-03-24T00:28:40,17160.0
2025-03-24T00:28:40,17316.0
2025-03-24T00:28:41,17212.0
2025-03-24T00:28:41,17420.0
2025-03-24T00:28:41,17160.0
2025-03-24T00:28:41,16900.0
2025-03-24T00:28:41,17437.0
2025-03-24T00:28:41,17108.0
2025-03-24T00:28:41,17004.0
2025-03-24T00:28:41,17160.0
2025-03-24T00:28:41,17160.0
2025-03-24T00:28:41,17108.0
2025-03-24T00:28:41,16796.0
2025-03-24T00:28:41,17056.0
2025-03-24T00:28:41,16692.0
2025-03-24T00:28:41,17160.0
2025-03-24T00:28:41,16744.0
2025-03-24T00:28:41,16900.0
2025-03-24T00:28:41,16796.0
2025-03-24T00:28:41,16952.0
2025-03-24T00:28:41,17004.0
2025-03-24T00:28:41,17004.0
2025-03-24T00:28:41,16692.0
2025-03-24T00:28:41,17056.0
2025-03-24T00:28:41,16744.0
2025-03-24T00:28:41,17160.0
2025-03-24T00:28:41,17066.0
2025-03-24T00:28:41,17524.0
2025-03-24T00:28:41,17264.0
2025-03-24T00:28:41,17108.0
2025-03-24T00:28:41,17004.0
2025-03-24T00:28:41,17160.0
2025-03-24T00:28:42,17056.0
2025-03-24T00:28:42,16692.0
2025-03-24T00:28:42,16744.0
2025-03-24T00:28:42,17543.0
2025-03-24T00:28:42,17264.0
2025-03-24T00:28:42,16952.0
2025-03-24T00:28:42,17278.0
2025-03-24T00:28:42,17543.0
2025-03-24T00:28:42,17108.0
2025-03-24T00:28:42,17160.0
2025-03-24T00:28:42,17108.0
2025-03-24T00:28:42,17056.0
2025-03-24T00:28:42,16430.0
2025-03-24T00:28:42,15964.0
2025-03-24T00:28:42,16588.0
2025-03-24T00:28:42,16120.0
2025-03-24T00:28:42,16016.0
2025-03-24T00:28:42,16632.0
2025-03-24T00:28:42,15964.0
2025-03-24T00:28:42,15964.0
2025-03-24T00:28:42,16524.0
2025-03-24T00:28:42,15964.0
2025-03-24T00:28:42,15964.0
2025-03-24T00:28:42,15808.0
2025-03-24T00:28:42,16271.0
2025-03-24T00:28:42,16016.0
2025-03-24T00:28:42,16271.0
2025-03-24T00:28:42,16016.0
2025-03-24T00:28:42,15756.0
2025-03-24T00:28:42,15808.0
2025-03-24T00:28:43,15912.0
2025-03-24T00:28:43,15860.0
2025-03-24T00:28:43,15964.0
2025-03-24T00:28:43,16016.0
2025-03-24T00:28:43,15964.0
2025-03-24T00:28:43,15964.0
2025-03-24T00:28:43,16068.0
2025-03-24T00:28:43,16271.0
2025-03-24T00:28:43,15964.0
2025-03-24T00:28:43,15953.0
2025-03-24T00:28:43,8692.0
2025-03-24T00:28:43,15912.0
2025-03-24T00:28:43,16271.0
2025-03-24T00:28:43,16016.0
2025-03-24T00:28:43,16324.0
2025-03-24T00:28:43,16324.0
2025-03-24T00:28:43,15964.0
2025-03-24T00:28:43,16120.0
2025-03-24T00:28:43,16068.0
2025-03-24T00:28:43,16324.0
2025-03-24T00:28:43,16430.0
2025-03-24T00:28:43,16068.0
2025-03-24T00:28:43,16377.0
2025-03-24T00:28:43,16016.0
2025-03-24T00:28:43,16165.0
2025-03-24T00:28:43,16218.0
2025-03-24T00:28:43,16165.0
2025-03-24T00:28:43,15808.0
2025-03-24T00:28:43,15756.0
2025-03-24T00:28:43,16483.0
2025-03-24T00:28:44,15552.0
2025-03-24T00:28:44,15964.0
2025-03-24T00:28:44,19118.0
2025-03-24T00:28:44,19360.0
2025-03-24T00:28:44,20574.0
2025-03-24T00:28:44,20124.0
2025-03-24T00:28:44,27692.0
2025-03-24T00:28:44,28036.0
2025-03-24T00:28:44,28199.0
2025-03-24T00:28:44,29584.0
2025-03-24T00:28:44,29583.0
2025-03-24T00:28:44,30096.0
2025-03-24T00:28:44,30940.0
2025-03-24T00:28:44,30276.0
2025-03-24T00:28:44,32508.0
2025-03-24T00:28:44,33735.0
2025-03-24T00:28:44,33264.0
2025-03-24T00:28:44,34560.0
2025-03-24T00:28:44,37422.0
2025-03-24T00:28:44,38606.0
2025-03-24T00:28:44,43014.0
2025-03-24T00:28:44,45114.0
2025-03-24T00:28:44,42848.0
2025-03-24T00:28:44,44304.0
2025-03-24T00:28:44,46004.0
2025-03-24T00:28:44,46434.0
2025-03-24T00:28:44,47740.0
2025-03-24T00:28:44,49060.0
2025-03-24T00:28:44,49952.0
2025-03-24T00:28:44,51072.0
2025-03-24T00:28:45,52432.0
2025-03-24T00:28:45,53586.0
2025-03-24T00:28:45,55458.0
2025-03-24T00:28:45,56880.0
2025-03-24T00:28:45,60945.0
2025-03-24T00:28:45,60021.0
2025-03-24T00:28:45,62244.0
2025-03-24T00:28:45,64008.0
2025-03-24T00:28:45,65792.0
2025-03-24T00:28:45,68628.0
2025-03-24T00:28:45,68619.0
2025-03-24T00:28:45,73602.0
2025-03-24T00:28:45,73114.0
2025-03-24T00:28:45,73682.0
2025-03-24T00:28:45,75051.0
2025-03-24T00:28:45,74796.0
2025-03-24T00:28:45,75900.0
2025-03-24T00:28:45,76450.0
2025-03-24T00:28:45,76446.0
2025-03-24T00:28:45,76422.0
2025-03-24T00:28:45,77235.0
2025-03-24T00:28:45,77184.0
2025-03-24T00:28:45,78279.0
2025-03-24T00:28:45,88476.0
2025-03-24T00:28:45,89352.0
2025-03-24T00:28:45,82880.0
2025-03-24T00:28:45,93174.0
2025-03-24T00:28:45,92564.0
2025-03-24T00:28:45,92272.0
2025-03-24T00:28:45,82935.0
2025-03-24T00:28:46,87290.0
2025-03-24T00:28:46,91060.0
2025-03-24T00:28:46,91060.0
2025-03-24T00:28:46,91083.0
2025-03-24T00:28:46,83520.0
2025-03-24T00:28:46,84099.0
2025-03-24T00:28:46,82626.0
2025-03-24T00:28:46,79968.0
2025-03-24T00:28:46,80512.0
2025-03-24T00:28:46,81900.0
2025-03-24T00:28:46,79132.0
2025-03-24T00:28:46,79132.0
2025-03-24T00:28:46,78256.0
2025-03-24T00:28:46,76766.0
2025-03-24T00:28:46,76766.0
2025-03-24T00:28:46,76473.0
2025-03-24T00:28:46,75951.0
2025-03-24T00:28:46,79403.0
2025-03-24T00:28:46,56454.0
2025-03-24T00:28:46,75951.0
2025-03-24T00:28:46,75660.0
2025-03-24T00:28:46,51507.0
2025-03-24T00:28:46,75660.0
2025-03-24T00:28:46,78840.0
2025-03-24T00:28:46,51275.0
2025-03-24T00:28:46,74787.0
2025-03-24T00:28:46,47596.0
2025-03-24T00:28:46,55083.0
2025-03-24T00:28:46,49098.0
2025-03-24T00:28:46,55386.0
2025-03-24T00:28:47,46158.0
2025-03-24T00:28:47,44688.0
2025-03-24T00:28:47,46035.0
2025-03-24T00:28:47,44696.0
2025-03-24T00:28:47,42924.0
2025-03-24T00:28:47,42050.0
2025-03-24T00:28:47,22275.0
2025-03-24T00:28:47,21976.0
2025-03-24T00:28:47,20541.0
2025-03-24T00:28:47,16016.0
2025-03-24T00:28:47,16958.0
2025-03-24T00:28:47,18634.0
2025-03-24T00:28:47,27612.0
2025-03-24T00:28:47,27018.0
2025-03-24T00:28:47,14847.0
2025-03-24T00:28:47,15912.0
2025-03-24T00:28:47,16016.0
2025-03-24T00:28:47,16016.0
2025-03-24T00:28:47,17169.0
2025-03-24T00:28:47,16172.0
2025-03-24T00:28:47,8684.0
2025-03-24T00:28:47,9048.0
2025-03-24T00:28:47,16016.0
2025-03-24T00:28:47,15912.0
2025-03-24T00:28:47,8528.0
2025-03-24T00:28:47,16432.0
2025-03-24T00:28:47,8996.0
2025-03-24T00:28:47,9360.0
2025-03-24T00:28:47,14508.0
2025-03-24T00:28:47,9256.0
2025-03-24T00:28:48,14664.0
2025-03-24T00:28:48,14508.0
2025-03-24T00:28:48,15861.0
2025-03-24T00:28:48,16484.0
2025-03-24T00:28:48,16324.0
2025-03-24T00:28:48,16016.0
2025-03-24T00:28:48,15912.0
2025-03-24T00:28:48,15810.0
2025-03-24T00:28:48,16068.0
2025-03-24T00:28:48,15708.0
2025-03-24T00:28:49,15912.0
2025-03-24T00:28:49,15756.0
2025-03-24T00:28:49,15912.0
2025-03-24T00:28:49,16120.0
2025-03-24T00:28:49,16744.0
2025-03-24T00:28:49,16380.0
2025-03-24T00:28:49,16952.0
2025-03-24T00:28:49,17160.0
2025-03-24T00:28:49,17056.0
2025-03-24T00:28:49,16952.0
2025-03-24T00:28:49,16328.0
2025-03-24T00:28:49,16900.0
2025-03-24T00:28:49,16744.0
2025-03-24T00:28:49,17108.0
2025-03-24T00:28:49,17108.0
2025-03-24T00:28:49,17108.0
2025-03-24T00:28:49,17108.0
2025-03-24T00:28:49,17004.0
2025-03-24T00:28:49,16952.0
2025-03-24T00:28:49,17437.0
2025-03-24T00:28:49,17225.0
2025-03-24T00:28:49,17004.0
2025-03-24T00:28:49,17278.0
2025-03-24T00:28:49,17331.0
2025-03-24T00:28:50,17437.0
2025-03-24T00:28:50,16692.0
2025-03-24T00:28:50,16900.0
2025-03-24T00:28:50,17066.0
2025-03-24T00:28:50,16589.0
2025-03-24T00:28:50,16380.0
2025-03-24T00:28:50,16801.0
2025-03-24T00:28:50,16377.0
2025-03-24T00:28:50,17172.0
2025-03-24T00:28:50,16642.0
2025-03-24T00:28:50,17420.0
2025-03-24T00:28:50,16377.0
2025-03-24T00:28:50,16695.0
2025-03-24T00:28:50,17384.0
2025-03-24T00:28:50,17331.0
2025-03-24T00:28:50,17013.0
2025-03-24T00:28:50,16960.0
2025-03-24T00:28:50,17808.0
2025-03-24T00:28:50,17384.0
2025-03-24T00:28:50,17013.0
2025-03-24T00:28:50,17808.0
2025-03-24T00:28:50,17914.0
2025-03-24T00:28:50,17172.0
2025-03-24T00:28:50,17066.0
2025-03-24T00:28:50,17384.0
2025-03-24T00:28:50,17119.0
2025-03-24T00:28:50,17278.0
2025-03-24T00:28:50,17437.0
2025-03-24T00:28:50,17331.0
2025-03-24T00:28:50,17119.0
2025-03-24T00:28:50,17596.0
2025-03-24T00:28:50,17331.0
2025-03-24T00:28:50,17384.0
2025-03-24T00:28:50,17013.0
2025-03-24T00:28:50,17543.0
2025-03-24T00:28:50,17437.0
2025-03-24T00:28:50,16536.0
2025-03-24T00:28:50,17278.0
2025-03-24T00:28:50,16483.0
2025-03-24T00:28:50,16794.0
2025-03-24T00:28:50,16794.0
2025-03-24T00:28:50,16430.0
2025-03-24T00:28:50,16854.0
2025-03-24T00:28:51,16324.0
2025-03-24T00:28:51,16470.0
2025-03-24T00:28:51,16686.0
2025-03-24T00:28:51,16632.0
2025-03-24T00:28:51,16006.0
2025-03-24T00:28:51,16218.0
2025-03-24T00:28:51,16362.0
2025-03-24T00:28:51,16362.0
2025-03-24T00:28:51,16254.0
2025-03-24T00:28:51,15900.0
2025-03-24T00:28:51,16254.0
2025-03-24T00:28:51,15794.0
2025-03-24T00:28:51,15900.0
2025-03-24T00:28:51,15900.0
2025-03-24T00:28:51,16112.0
2025-03-24T00:28:51,15741.0
2025-03-24T00:28:51,15953.0
2025-03-24T00:28:51,15794.0
2025-03-24T00:28:51,15688.0
2025-03-24T00:28:51,15953.0
2025-03-24T00:28:51,15688.0
2025-03-24T00:28:51,15741.0
2025-03-24T00:28:51,15794.0
2025-03-24T00:28:51,15741.0
2025-03-24T00:28:51,15688.0
2025-03-24T00:28:51,15688.0
2025-03-24T00:28:51,15582.0
2025-03-24T00:28:51,15288.0
2025-03-24T00:28:51,15444.0
2025-03-24T00:28:51,15340.0
2025-03-24T00:28:51,15184.0
2025-03-24T00:28:51,8164.0
2025-03-24T00:28:51,15184.0
2025-03-24T00:28:51,15582.0
2025-03-24T00:28:51,7800.0
2025-03-24T00:28:51,7800.0
2025-03-24T00:28:51,7800.0
2025-03-24T00:28:51,7904.0
2025-03-24T00:28:51,7644.0
2025-03-24T00:28:51,7852.0
2025-03-24T00:28:51,7956.0
2025-03-24T00:28:51,7384.0
2025-03-24T00:28:51,14637.0
2025-03-24T00:28:52,7696.0
2025-03-24T00:28:52,7191.0
2025-03-24T00:28:52,7293.0
2025-03-24T00:28:52,15340.0
